OrderItemID,OrderID,ProductID,Quantity,PricePerUnit,CustomerID,OrderDate,TotalAmount,ProductName,Category,Returns,CampaignID,CampaignName,Revenue,ReturnRate
ITEM-690,ORD-50285,PROD-131,1,7685.52,CUST-1425,2024-10-14,32546.74,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-206,Diwali Bonanza,7685.52,0.0
ITEM-690,ORD-50285,PROD-131,1,7685.52,CUST-1425,2024-10-14,32546.74,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-206,Diwali Bonanza,7685.52,0.0
ITEM-691,ORD-50285,PROD-119,2,1011.19,CUST-1425,2024-10-14,32546.74,The Alchemist,Books,0.0,CAMP-206,Diwali Bonanza,2022.38,0.0
ITEM-691,ORD-50285,PROD-119,2,1011.19,CUST-1425,2024-10-14,32546.74,The Alchemist,Books,0.0,CAMP-206,Diwali Bonanza,2022.38,0.0
ITEM-692,ORD-50285,PROD-131,2,7685.52,CUST-1425,2024-10-14,32546.74,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-206,Diwali Bonanza,15371.04,0.0
ITEM-692,ORD-50285,PROD-131,2,7685.52,CUST-1425,2024-10-14,32546.74,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-206,Diwali Bonanza,15371.04,0.0
ITEM-693,ORD-50286,PROD-125,3,1421.21,CUST-1061,2024-05-15,4263.63,Yoga Mat,Sports & Outdoors,0.0,CAMP-214,Diwali Bonanza,4263.63,0.0
ITEM-693,ORD-50286,PROD-125,3,1421.21,CUST-1061,2024-05-15,4263.63,Yoga Mat,Sports & Outdoors,0.0,CAMP-207,New Year Blast,4263.63,0.0
ITEM-694,ORD-50287,PROD-121,2,4434.34,CUST-1098,2024-12-15,15049.91,Atomic Habits,Books,0.0,CAMP-204,New Year Blast,8868.68,0.0
ITEM-695,ORD-50287,PROD-123,1,6181.23,CUST-1098,2024-12-15,15049.91,The Psychology of Money,Books,0.0,CAMP-204,New Year Blast,6181.23,0.0
ITEM-696,ORD-50288,PROD-103,1,4460.68,CUST-1242,2024-10-27,8570.66,Wireless Headphones,Electronics,0.0,,,4460.68,0.0
ITEM-697,ORD-50288,PROD-124,1,4109.98,CUST-1242,2024-10-27,8570.66,A Man Called Ove,Books,0.0,,,4109.98,0.0
ITEM-698,ORD-50289,PROD-128,1,8720.82,CUST-1782,2023-03-10,8720.82,Hiking Backpack,Sports & Outdoors,0.0,CAMP-212,End of Season Sale,8720.82,0.0
ITEM-699,ORD-50290,PROD-128,1,8720.82,CUST-1782,2023-01-17,19063.39,Hiking Backpack,Sports & Outdoors,0.0,CAMP-212,End of Season Sale,8720.82,0.0
ITEM-700,ORD-50290,PROD-103,2,4460.68,CUST-1782,2023-01-17,19063.39,Wireless Headphones,Electronics,0.0,CAMP-212,End of Season Sale,8921.36,0.0
ITEM-701,ORD-50290,PROD-125,1,1421.21,CUST-1782,2023-01-17,19063.39,Yoga Mat,Sports & Outdoors,0.0,CAMP-212,End of Season Sale,1421.21,0.0
ITEM-702,ORD-50291,PROD-128,2,8720.82,CUST-1307,2026-02-15,21551.62,Hiking Backpack,Sports & Outdoors,0.0,CAMP-217,Summer Sale,17441.64,0.0
ITEM-703,ORD-50291,PROD-124,1,4109.98,CUST-1307,2026-02-15,21551.62,A Man Called Ove,Books,0.0,CAMP-217,Summer Sale,4109.98,0.0
ITEM-704,ORD-50292,PROD-130,1,4605.84,CUST-1640,2023-03-30,13571.34,Vitamin C Serum,Beauty & Health,0.0,,,4605.84,0.0
ITEM-705,ORD-50292,PROD-129,3,2988.5,CUST-1640,2023-03-30,13571.34,Cricket Bat,Sports & Outdoors,0.0,,,8965.5,0.0
ITEM-706,ORD-50293,PROD-129,2,2988.5,CUST-1631,2023-08-14,5977.0,Cricket Bat,Sports & Outdoors,0.0,CAMP-218,End of Season Sale,5977.0,0.0
ITEM-706,ORD-50293,PROD-129,2,2988.5,CUST-1631,2023-08-14,5977.0,Cricket Bat,Sports & Outdoors,0.0,CAMP-208,Diwali Bonanza,5977.0,0.0
ITEM-707,ORD-50294,PROD-101,3,5356.77,CUST-1321,2023-09-15,18529.59,Smartphone,Electronics,0.0,CAMP-209,New Year Blast,16070.310000000001,0.0
ITEM-708,ORD-50294,PROD-114,3,819.76,CUST-1321,2023-09-15,18529.59,Blender,Home & Kitchen,0.0,CAMP-209,New Year Blast,2459.2799999999997,0.0
ITEM-709,ORD-50295,PROD-120,3,3535.19,CUST-1283,2026-01-31,10605.57,Sapiens,Books,0.0,CAMP-216,End of Season Sale,10605.57,0.0
ITEM-710,ORD-50296,PROD-104,1,3377.71,CUST-1548,2023-12-31,41636.03,Smartwatch,Electronics,0.0,CAMP-209,New Year Blast,3377.71,0.0
ITEM-711,ORD-50296,PROD-132,2,5928.59,CUST-1548,2023-12-31,41636.03,Whey Protein,Beauty & Health,0.0,CAMP-209,New Year Blast,11857.18,0.0
ITEM-712,ORD-50296,PROD-127,3,8800.38,CUST-1548,2023-12-31,41636.03,Camping Tent,Sports & Outdoors,0.0,CAMP-209,New Year Blast,26401.14,0.0
ITEM-713,ORD-50297,PROD-129,3,2988.5,CUST-1151,2023-01-24,30086.9,Cricket Bat,Sports & Outdoors,0.0,,,8965.5,0.0
ITEM-714,ORD-50297,PROD-112,2,6450.72,CUST-1151,2023-01-24,30086.9,Leather Jacket,Apparel,0.0,,,12901.44,0.0
ITEM-715,ORD-50297,PROD-124,2,4109.98,CUST-1151,2023-01-24,30086.9,A Man Called Ove,Books,0.0,,,8219.96,0.0
ITEM-716,ORD-50298,PROD-104,3,3377.71,CUST-1652,2024-01-17,14396.76,Smartwatch,Electronics,0.0,CAMP-215,New Year Blast,10133.130000000001,0.0
ITEM-716,ORD-50298,PROD-104,3,3377.71,CUST-1652,2024-01-17,14396.76,Smartwatch,Electronics,0.0,CAMP-213,Flash Friday,10133.130000000001,0.0
ITEM-716,ORD-50298,PROD-104,3,3377.71,CUST-1652,2024-01-17,14396.76,Smartwatch,Electronics,0.0,CAMP-204,New Year Blast,10133.130000000001,0.0
ITEM-717,ORD-50298,PROD-125,3,1421.21,CUST-1652,2024-01-17,14396.76,Yoga Mat,Sports & Outdoors,0.0,CAMP-215,New Year Blast,4263.63,0.0
ITEM-717,ORD-50298,PROD-125,3,1421.21,CUST-1652,2024-01-17,14396.76,Yoga Mat,Sports & Outdoors,0.0,CAMP-213,Flash Friday,4263.63,0.0
ITEM-717,ORD-50298,PROD-125,3,1421.21,CUST-1652,2024-01-17,14396.76,Yoga Mat,Sports & Outdoors,0.0,CAMP-204,New Year Blast,4263.63,0.0
ITEM-718,ORD-50299,PROD-130,3,4605.84,CUST-1200,2025-05-08,27128.91,Vitamin C Serum,Beauty & Health,0.0,,,13817.52,0.0
ITEM-719,ORD-50299,PROD-120,3,3535.19,CUST-1200,2025-05-08,27128.91,Sapiens,Books,0.0,,,10605.57,0.0
ITEM-720,ORD-50299,PROD-113,2,1352.91,CUST-1200,2025-05-08,27128.91,Non-Stick Pan,Home & Kitchen,0.0,,,2705.82,0.0
ITEM-721,ORD-50300,PROD-128,2,8720.82,CUST-1305,2024-01-30,44674.04,Hiking Backpack,Sports & Outdoors,0.0,,,17441.64,0.0
ITEM-722,ORD-50300,PROD-107,1,4611.28,CUST-1305,2024-01-30,44674.04,Men's T-Shirt,Apparel,0.0,,,4611.28,0.0
ITEM-723,ORD-50300,PROD-131,1,7685.52,CUST-1305,2024-01-30,44674.04,Sunscreen SPF 50,Beauty & Health,0.0,,,7685.52,0.0
ITEM-724,ORD-50300,PROD-116,2,7467.8,CUST-1305,2024-01-30,44674.04,Cotton Bedsheet,Home & Kitchen,0.0,,,14935.6,0.0
ITEM-725,ORD-50301,PROD-125,3,1421.21,CUST-1506,2023-10-05,22751.04,Yoga Mat,Sports & Outdoors,0.0,CAMP-216,End of Season Sale,4263.63,0.0
ITEM-726,ORD-50301,PROD-132,1,5928.59,CUST-1506,2023-10-05,22751.04,Whey Protein,Beauty & Health,0.0,CAMP-216,End of Season Sale,5928.59,0.0
ITEM-727,ORD-50301,PROD-105,1,9716.4,CUST-1506,2023-10-05,22751.04,4K TV,Electronics,0.0,CAMP-216,End of Season Sale,9716.4,0.0
ITEM-728,ORD-50301,PROD-125,2,1421.21,CUST-1506,2023-10-05,22751.04,Yoga Mat,Sports & Outdoors,0.0,CAMP-216,End of Season Sale,2842.42,0.0
ITEM-729,ORD-50302,PROD-121,1,4434.34,CUST-1492,2026-01-13,4434.34,Atomic Habits,Books,0.0,CAMP-202,End of Season Sale,4434.34,0.0
ITEM-730,ORD-50303,PROD-131,2,7685.52,CUST-1448,2023-03-20,21875.65,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-207,New Year Blast,15371.04,0.0
ITEM-730,ORD-50303,PROD-131,2,7685.52,CUST-1448,2023-03-20,21875.65,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-211,Diwali Bonanza,15371.04,0.0
ITEM-731,ORD-50303,PROD-119,2,1011.19,CUST-1448,2023-03-20,21875.65,The Alchemist,Books,0.0,CAMP-207,New Year Blast,2022.38,0.0
ITEM-731,ORD-50303,PROD-119,2,1011.19,CUST-1448,2023-03-20,21875.65,The Alchemist,Books,0.0,CAMP-211,Diwali Bonanza,2022.38,0.0
ITEM-732,ORD-50303,PROD-108,1,4482.23,CUST-1448,2023-03-20,21875.65,Women's Jeans,Apparel,0.0,CAMP-207,New Year Blast,4482.23,0.0
ITEM-732,ORD-50303,PROD-108,1,4482.23,CUST-1448,2023-03-20,21875.65,Women's Jeans,Apparel,0.0,CAMP-211,Diwali Bonanza,4482.23,0.0
ITEM-733,ORD-50304,PROD-134,1,6930.74,CUST-1513,2025-04-02,6930.74,Electric Toothbrush,Beauty & Health,0.0,,,6930.74,0.0
ITEM-734,ORD-50305,PROD-130,2,4605.84,CUST-1316,2023-11-05,22593.72,Vitamin C Serum,Beauty & Health,0.0,CAMP-204,New Year Blast,9211.68,0.0
ITEM-735,ORD-50305,PROD-103,3,4460.68,CUST-1316,2023-11-05,22593.72,Wireless Headphones,Electronics,0.0,CAMP-204,New Year Blast,13382.04,0.0
ITEM-736,ORD-50306,PROD-108,1,4482.23,CUST-1605,2025-04-13,4482.23,Women's Jeans,Apparel,0.0,CAMP-213,Flash Friday,4482.23,0.0
ITEM-736,ORD-50306,PROD-108,1,4482.23,CUST-1605,2025-04-13,4482.23,Women's Jeans,Apparel,0.0,CAMP-215,New Year Blast,4482.23,0.0
ITEM-736,ORD-50306,PROD-108,1,4482.23,CUST-1605,2025-04-13,4482.23,Women's Jeans,Apparel,0.0,CAMP-212,End of Season Sale,4482.23,0.0
ITEM-737,ORD-50307,PROD-109,2,3132.05,CUST-1104,2023-08-20,6264.1,Running Shoes,Apparel,0.0,CAMP-212,End of Season Sale,6264.1,0.0
ITEM-737,ORD-50307,PROD-109,2,3132.05,CUST-1104,2023-08-20,6264.1,Running Shoes,Apparel,0.0,CAMP-216,End of Season Sale,6264.1,0.0
ITEM-738,ORD-50308,PROD-101,3,5356.77,CUST-1067,2024-05-25,43592.85,Smartphone,Electronics,0.0,CAMP-217,Summer Sale,16070.310000000001,0.0
ITEM-738,ORD-50308,PROD-101,3,5356.77,CUST-1067,2024-05-25,43592.85,Smartphone,Electronics,0.0,CAMP-220,New Year Blast,16070.310000000001,0.0
ITEM-739,ORD-50308,PROD-118,3,9174.18,CUST-1067,2024-05-25,43592.85,Coffee Maker,Home & Kitchen,0.0,CAMP-217,Summer Sale,27522.54,0.0
ITEM-739,ORD-50308,PROD-118,3,9174.18,CUST-1067,2024-05-25,43592.85,Coffee Maker,Home & Kitchen,0.0,CAMP-220,New Year Blast,27522.54,0.0
ITEM-740,ORD-50309,PROD-101,2,5356.77,CUST-1780,2024-11-17,20604.01,Smartphone,Electronics,0.0,CAMP-205,New Year Blast,10713.54,0.0
ITEM-741,ORD-50309,PROD-111,2,3177.64,CUST-1780,2024-11-17,20604.01,Summer Dress,Apparel,0.0,CAMP-205,New Year Blast,6355.28,0.0
ITEM-742,ORD-50309,PROD-120,1,3535.19,CUST-1780,2024-11-17,20604.01,Sapiens,Books,0.0,CAMP-205,New Year Blast,3535.19,0.0
ITEM-743,ORD-50310,PROD-119,1,1011.19,CUST-1253,2024-10-15,29402.53,The Alchemist,Books,0.0,CAMP-208,Diwali Bonanza,1011.19,0.0
ITEM-744,ORD-50310,PROD-120,3,3535.19,CUST-1253,2024-10-15,29402.53,Sapiens,Books,0.0,CAMP-208,Diwali Bonanza,10605.57,0.0
ITEM-745,ORD-50310,PROD-132,3,5928.59,CUST-1253,2024-10-15,29402.53,Whey Protein,Beauty & Health,0.0,CAMP-208,Diwali Bonanza,17785.77,0.0
ITEM-746,ORD-50311,PROD-104,1,3377.71,CUST-1428,2023-06-07,21163.48,Smartwatch,Electronics,0.0,CAMP-203,Diwali Bonanza,3377.71,0.0
ITEM-747,ORD-50311,PROD-132,3,5928.59,CUST-1428,2023-06-07,21163.48,Whey Protein,Beauty & Health,0.0,CAMP-203,Diwali Bonanza,17785.77,0.0
ITEM-748,ORD-50312,PROD-119,3,1011.19,CUST-1650,2025-04-07,36803.67,The Alchemist,Books,0.0,CAMP-216,End of Season Sale,3033.57,0.0
ITEM-749,ORD-50312,PROD-131,3,7685.52,CUST-1650,2025-04-07,36803.67,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-216,End of Season Sale,23056.56,0.0
ITEM-750,ORD-50312,PROD-101,2,5356.77,CUST-1650,2025-04-07,36803.67,Smartphone,Electronics,0.0,CAMP-216,End of Season Sale,10713.54,0.0
ITEM-751,ORD-50313,PROD-104,3,3377.71,CUST-1200,2025-11-15,17689.17,Smartwatch,Electronics,0.0,,,10133.130000000001,0.0
ITEM-752,ORD-50313,PROD-126,3,2518.68,CUST-1200,2025-11-15,17689.17,Dumbbell Set,Sports & Outdoors,0.0,,,7556.039999999999,0.0
ITEM-753,ORD-50314,PROD-102,3,1234.31,CUST-1015,2024-06-23,11170.73,Laptop,Electronics,0.0,CAMP-213,Flash Friday,3702.93,0.0
ITEM-753,ORD-50314,PROD-102,3,1234.31,CUST-1015,2024-06-23,11170.73,Laptop,Electronics,0.0,CAMP-208,Diwali Bonanza,3702.93,0.0
ITEM-754,ORD-50314,PROD-116,1,7467.8,CUST-1015,2024-06-23,11170.73,Cotton Bedsheet,Home & Kitchen,0.0,CAMP-213,Flash Friday,7467.8,0.0
ITEM-754,ORD-50314,PROD-116,1,7467.8,CUST-1015,2024-06-23,11170.73,Cotton Bedsheet,Home & Kitchen,0.0,CAMP-208,Diwali Bonanza,7467.8,0.0
ITEM-755,ORD-50315,PROD-115,3,6078.77,CUST-1785,2025-09-09,29945.63,Air Fryer,Home & Kitchen,0.0,CAMP-204,New Year Blast,18236.31,0.0
ITEM-756,ORD-50315,PROD-128,1,8720.82,CUST-1785,2025-09-09,29945.63,Hiking Backpack,Sports & Outdoors,0.0,CAMP-204,New Year Blast,8720.82,0.0
ITEM-757,ORD-50315,PROD-129,1,2988.5,CUST-1785,2025-09-09,29945.63,Cricket Bat,Sports & Outdoors,0.0,CAMP-204,New Year Blast,2988.5,0.0
ITEM-758,ORD-50316,PROD-110,1,9584.97,CUST-1255,2024-05-04,14196.25,Formal Shirt,Apparel,0.0,,,9584.97,0.0
ITEM-759,ORD-50316,PROD-107,1,4611.28,CUST-1255,2024-05-04,14196.25,Men's T-Shirt,Apparel,0.0,,,4611.28,0.0
ITEM-760,ORD-50317,PROD-114,1,819.76,CUST-1494,2025-04-14,819.76,Blender,Home & Kitchen,0.0,CAMP-218,End of Season Sale,819.76,0.0
ITEM-761,ORD-50318,PROD-119,2,1011.19,CUST-1725,2025-03-01,20901.95,The Alchemist,Books,0.0,CAMP-217,Summer Sale,2022.38,0.0
ITEM-761,ORD-50318,PROD-119,2,1011.19,CUST-1725,2025-03-01,20901.95,The Alchemist,Books,0.0,CAMP-220,New Year Blast,2022.38,0.0
ITEM-762,ORD-50318,PROD-101,3,5356.77,CUST-1725,2025-03-01,20901.95,Smartphone,Electronics,0.0,CAMP-217,Summer Sale,16070.310000000001,0.0
ITEM-762,ORD-50318,PROD-101,3,5356.77,CUST-1725,2025-03-01,20901.95,Smartphone,Electronics,0.0,CAMP-220,New Year Blast,16070.310000000001,0.0
ITEM-763,ORD-50318,PROD-106,3,936.42,CUST-1725,2025-03-01,20901.95,Bluetooth Speaker,Electronics,0.0,CAMP-217,Summer Sale,2809.2599999999998,0.0
ITEM-763,ORD-50318,PROD-106,3,936.42,CUST-1725,2025-03-01,20901.95,Bluetooth Speaker,Electronics,0.0,CAMP-220,New Year Blast,2809.2599999999998,0.0
ITEM-764,ORD-50319,PROD-126,1,2518.68,CUST-1182,2023-05-16,11741.24,Dumbbell Set,Sports & Outdoors,0.0,CAMP-218,End of Season Sale,2518.68,0.0
ITEM-765,ORD-50319,PROD-107,2,4611.28,CUST-1182,2023-05-16,11741.24,Men's T-Shirt,Apparel,0.0,CAMP-218,End of Season Sale,9222.56,0.0
ITEM-766,ORD-50320,PROD-116,2,7467.8,CUST-1006,2023-01-13,14935.6,Cotton Bedsheet,Home & Kitchen,0.0,CAMP-205,New Year Blast,14935.6,0.0
ITEM-767,ORD-50321,PROD-118,1,9174.18,CUST-1159,2023-12-17,31066.26,Coffee Maker,Home & Kitchen,0.0,CAMP-209,New Year Blast,9174.18,0.0
ITEM-767,ORD-50321,PROD-118,1,9174.18,CUST-1159,2023-12-17,31066.26,Coffee Maker,Home & Kitchen,0.0,CAMP-203,Diwali Bonanza,9174.18,0.0
ITEM-768,ORD-50321,PROD-114,3,819.76,CUST-1159,2023-12-17,31066.26,Blender,Home & Kitchen,0.0,CAMP-209,New Year Blast,2459.2799999999997,0.0
ITEM-768,ORD-50321,PROD-114,3,819.76,CUST-1159,2023-12-17,31066.26,Blender,Home & Kitchen,0.0,CAMP-203,Diwali Bonanza,2459.2799999999997,0.0
ITEM-769,ORD-50321,PROD-105,2,9716.4,CUST-1159,2023-12-17,31066.26,4K TV,Electronics,0.0,CAMP-209,New Year Blast,19432.8,0.0
ITEM-769,ORD-50321,PROD-105,2,9716.4,CUST-1159,2023-12-17,31066.26,4K TV,Electronics,0.0,CAMP-203,Diwali Bonanza,19432.8,0.0
ITEM-770,ORD-50322,PROD-132,3,5928.59,CUST-1619,2024-08-15,21844.5,Whey Protein,Beauty & Health,0.0,,,17785.77,0.0
ITEM-771,ORD-50322,PROD-113,3,1352.91,CUST-1619,2024-08-15,21844.5,Non-Stick Pan,Home & Kitchen,0.0,,,4058.7300000000005,0.0
ITEM-772,ORD-50323,PROD-130,1,4605.84,CUST-1680,2025-09-23,26737.94,Vitamin C Serum,Beauty & Health,0.0,,,4605.84,0.0
ITEM-773,ORD-50323,PROD-120,3,3535.19,CUST-1680,2025-09-23,26737.94,Sapiens,Books,0.0,,,10605.57,0.0
ITEM-774,ORD-50323,PROD-116,1,7467.8,CUST-1680,2025-09-23,26737.94,Cotton Bedsheet,Home & Kitchen,0.0,,,7467.8,0.0
ITEM-775,ORD-50323,PROD-113,3,1352.91,CUST-1680,2025-09-23,26737.94,Non-Stick Pan,Home & Kitchen,0.0,,,4058.7300000000005,0.0
ITEM-776,ORD-50324,PROD-122,2,9853.39,CUST-1435,2025-04-30,21579.62,Ikigai,Books,0.0,CAMP-215,New Year Blast,19706.78,0.0
ITEM-776,ORD-50324,PROD-122,2,9853.39,CUST-1435,2025-04-30,21579.62,Ikigai,Books,0.0,CAMP-214,Diwali Bonanza,19706.78,0.0
ITEM-776,ORD-50324,PROD-122,2,9853.39,CUST-1435,2025-04-30,21579.62,Ikigai,Books,0.0,CAMP-213,Flash Friday,19706.78,0.0
ITEM-777,ORD-50324,PROD-106,2,936.42,CUST-1435,2025-04-30,21579.62,Bluetooth Speaker,Electronics,0.0,CAMP-215,New Year Blast,1872.84,0.0
ITEM-777,ORD-50324,PROD-106,2,936.42,CUST-1435,2025-04-30,21579.62,Bluetooth Speaker,Electronics,0.0,CAMP-214,Diwali Bonanza,1872.84,0.0
ITEM-777,ORD-50324,PROD-106,2,936.42,CUST-1435,2025-04-30,21579.62,Bluetooth Speaker,Electronics,0.0,CAMP-213,Flash Friday,1872.84,0.0
ITEM-778,ORD-50325,PROD-109,1,3132.05,CUST-1739,2025-07-17,30410.36,Running Shoes,Apparel,0.0,CAMP-217,Summer Sale,3132.05,0.0
ITEM-779,ORD-50325,PROD-110,2,9584.97,CUST-1739,2025-07-17,30410.36,Formal Shirt,Apparel,0.0,CAMP-217,Summer Sale,19169.94,0.0
ITEM-780,ORD-50325,PROD-117,1,8108.37,CUST-1739,2025-07-17,30410.36,Robot Vacuum,Home & Kitchen,0.0,CAMP-217,Summer Sale,8108.37,0.0
ITEM-781,ORD-50326,PROD-134,3,6930.74,CUST-1096,2023-09-21,20792.22,Electric Toothbrush,Beauty & Health,0.0,,,20792.22,0.0
ITEM-782,ORD-50327,PROD-132,1,5928.59,CUST-1312,2024-01-01,20864.19,Whey Protein,Beauty & Health,0.0,,,5928.59,0.0
ITEM-783,ORD-50327,PROD-116,2,7467.8,CUST-1312,2024-01-01,20864.19,Cotton Bedsheet,Home & Kitchen,0.0,,,14935.6,0.0
ITEM-784,ORD-50328,PROD-101,3,5356.77,CUST-1605,2026-01-16,50347.58,Smartphone,Electronics,0.0,CAMP-213,Flash Friday,16070.310000000001,0.0
ITEM-784,ORD-50328,PROD-101,3,5356.77,CUST-1605,2026-01-16,50347.58,Smartphone,Electronics,0.0,CAMP-215,New Year Blast,16070.310000000001,0.0
ITEM-784,ORD-50328,PROD-101,3,5356.77,CUST-1605,2026-01-16,50347.58,Smartphone,Electronics,0.0,CAMP-212,End of Season Sale,16070.310000000001,0.0
ITEM-785,ORD-50328,PROD-131,3,7685.52,CUST-1605,2026-01-16,50347.58,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-213,Flash Friday,23056.56,0.0
ITEM-785,ORD-50328,PROD-131,3,7685.52,CUST-1605,2026-01-16,50347.58,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-215,New Year Blast,23056.56,0.0
ITEM-785,ORD-50328,PROD-131,3,7685.52,CUST-1605,2026-01-16,50347.58,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-212,End of Season Sale,23056.56,0.0
ITEM-786,ORD-50328,PROD-131,1,7685.52,CUST-1605,2026-01-16,50347.58,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-213,Flash Friday,7685.52,0.0
ITEM-786,ORD-50328,PROD-131,1,7685.52,CUST-1605,2026-01-16,50347.58,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-215,New Year Blast,7685.52,0.0
ITEM-786,ORD-50328,PROD-131,1,7685.52,CUST-1605,2026-01-16,50347.58,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-212,End of Season Sale,7685.52,0.0
ITEM-787,ORD-50328,PROD-120,1,3535.19,CUST-1605,2026-01-16,50347.58,Sapiens,Books,0.0,CAMP-213,Flash Friday,3535.19,0.0
ITEM-787,ORD-50328,PROD-120,1,3535.19,CUST-1605,2026-01-16,50347.58,Sapiens,Books,0.0,CAMP-215,New Year Blast,3535.19,0.0
ITEM-787,ORD-50328,PROD-120,1,3535.19,CUST-1605,2026-01-16,50347.58,Sapiens,Books,0.0,CAMP-212,End of Season Sale,3535.19,0.0
ITEM-788,ORD-50329,PROD-115,1,6078.77,CUST-1612,2025-08-09,6078.77,Air Fryer,Home & Kitchen,0.0,CAMP-218,End of Season Sale,6078.77,0.0
ITEM-789,ORD-50330,PROD-124,1,4109.98,CUST-1606,2025-12-21,4109.98,A Man Called Ove,Books,0.0,CAMP-204,New Year Blast,4109.98,0.0
ITEM-790,ORD-50331,PROD-125,2,1421.21,CUST-1058,2024-04-26,2842.42,Yoga Mat,Sports & Outdoors,0.0,CAMP-218,End of Season Sale,2842.42,0.0
ITEM-791,ORD-50332,PROD-131,2,7685.52,CUST-1097,2024-10-13,15371.04,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-209,New Year Blast,15371.04,0.0
ITEM-792,ORD-50333,PROD-122,1,9853.39,CUST-1172,2024-05-08,9853.39,Ikigai,Books,0.0,CAMP-216,End of Season Sale,9853.39,0.0
ITEM-792,ORD-50333,PROD-122,1,9853.39,CUST-1172,2024-05-08,9853.39,Ikigai,Books,0.0,CAMP-206,Diwali Bonanza,9853.39,0.0
ITEM-793,ORD-50334,PROD-106,2,936.42,CUST-1457,2024-08-24,9610.73,Bluetooth Speaker,Electronics,0.0,,,1872.84,0.0
ITEM-794,ORD-50334,PROD-109,1,3132.05,CUST-1457,2024-08-24,9610.73,Running Shoes,Apparel,0.0,,,3132.05,0.0
ITEM-795,ORD-50334,PROD-130,1,4605.84,CUST-1457,2024-08-24,9610.73,Vitamin C Serum,Beauty & Health,0.0,,,4605.84,0.0
ITEM-796,ORD-50335,PROD-121,3,4434.34,CUST-1174,2023-12-07,62399.07,Atomic Habits,Books,0.0,CAMP-210,Flash Friday,13303.02,0.0
ITEM-797,ORD-50335,PROD-118,3,9174.18,CUST-1174,2023-12-07,62399.07,Coffee Maker,Home & Kitchen,0.0,CAMP-210,Flash Friday,27522.54,0.0
ITEM-798,ORD-50335,PROD-117,2,8108.37,CUST-1174,2023-12-07,62399.07,Robot Vacuum,Home & Kitchen,0.0,CAMP-210,Flash Friday,16216.74,0.0
ITEM-799,ORD-50335,PROD-101,1,5356.77,CUST-1174,2023-12-07,62399.07,Smartphone,Electronics,0.0,CAMP-210,Flash Friday,5356.77,0.0
ITEM-800,ORD-50336,PROD-121,1,4434.34,CUST-1293,2024-11-30,7243.6,Atomic Habits,Books,0.0,CAMP-206,Diwali Bonanza,4434.34,0.0
ITEM-800,ORD-50336,PROD-121,1,4434.34,CUST-1293,2024-11-30,7243.6,Atomic Habits,Books,0.0,CAMP-215,New Year Blast,4434.34,0.0
ITEM-801,ORD-50336,PROD-106,3,936.42,CUST-1293,2024-11-30,7243.6,Bluetooth Speaker,Electronics,0.0,CAMP-206,Diwali Bonanza,2809.2599999999998,0.0
ITEM-801,ORD-50336,PROD-106,3,936.42,CUST-1293,2024-11-30,7243.6,Bluetooth Speaker,Electronics,0.0,CAMP-215,New Year Blast,2809.2599999999998,0.0
ITEM-802,ORD-50337,PROD-122,3,9853.39,CUST-1715,2023-02-14,56323.82,Ikigai,Books,0.0,CAMP-205,New Year Blast,29560.17,0.0
ITEM-803,ORD-50337,PROD-123,3,6181.23,CUST-1715,2023-02-14,56323.82,The Psychology of Money,Books,0.0,CAMP-205,New Year Blast,18543.69,0.0
ITEM-804,ORD-50337,PROD-124,2,4109.98,CUST-1715,2023-02-14,56323.82,A Man Called Ove,Books,0.0,CAMP-205,New Year Blast,8219.96,0.0
ITEM-805,ORD-50338,PROD-118,3,9174.18,CUST-1074,2023-09-29,45308.31,Coffee Maker,Home & Kitchen,0.0,CAMP-207,New Year Blast,27522.54,0.0
ITEM-805,ORD-50338,PROD-118,3,9174.18,CUST-1074,2023-09-29,45308.31,Coffee Maker,Home & Kitchen,0.0,CAMP-210,Flash Friday,27522.54,0.0
ITEM-806,ORD-50338,PROD-132,3,5928.59,CUST-1074,2023-09-29,45308.31,Whey Protein,Beauty & Health,0.0,CAMP-207,New Year Blast,17785.77,0.0
ITEM-806,ORD-50338,PROD-132,3,5928.59,CUST-1074,2023-09-29,45308.31,Whey Protein,Beauty & Health,0.0,CAMP-210,Flash Friday,17785.77,0.0
ITEM-807,ORD-50339,PROD-124,3,4109.98,CUST-1413,2023-01-24,12329.94,A Man Called Ove,Books,0.0,CAMP-218,End of Season Sale,12329.939999999999,0.0
ITEM-808,ORD-50340,PROD-132,2,5928.59,CUST-1026,2024-11-19,24758.62,Whey Protein,Beauty & Health,0.0,CAMP-202,End of Season Sale,11857.18,0.0
